product_id,product_type,product_name,product_gender_target,product_category,product_season,product_condition,product_like_count,sold,reserved,available,in_stock,should_be_gone,brand_id,brand_name,brand_url,product_material,product_color,price_usd,seller_price,seller_earning,seller_badge,has_cross_border_fees,buyers_fees,warehouse_name,seller_id,seller_username,seller_country,seller_products_sold,seller_num_products_listed,seller_community_rank,seller_num_followers,seller_pass_rate,price_range,conversion_rate,shipping_days
3674677,Leather lace ups,Leather lace ups Dolce & Gabbana Black size 43.5 EU in Leather ,Men,men shoes,All seasons,Very good condition,5,0,0,1,0,0,47,dolce & gabbana,http://vestiairecollective.com/dolce-gabbana/,Leather,black,202.02,168.35,163.3,Trusted,1,33.67,Crawley,751045,Marina288,united kingdom,80,13,29176,126,92.0,low,6.153846154,1
39659964,Leather flats,Leather flats Kenzo Black size 8.5 UK in Leather ,Men,men shoes,All seasons,Very good condition,1,0,0,1,0,0,209,kenzo,http://vestiairecollective.com/kenzo/,Leather,black,112.46,93.72,90.53,Common,1,18.74,Tourcoing,24293597,mickael24293597,france,0,1,0,5,0.0,low,0.0,1
30357558,Leather belt,Leather belt Dolce & Gabbana Beige size 75 cm in Leather ,Women,women accessories,All seasons,Never worn,4,0,0,1,0,0,47,dolce & gabbana,http://vestiairecollective.com/dolce-gabbana/,Leather,beige,727.18,605.99,496.91,Common,1,121.2,Tourcoing,16774308,LMPL,italy,655,39628,298090,813,53.0,medium,0.016528717,3
40501765,Leather boots,Leather boots Gucci Black size 39.5 EU in Leather ,Men,men shoes,All seasons,Very good condition,12,0,0,1,0,0,2,gucci,http://vestiairecollective.com/gucci/,Leather,black,293.94,244.95,213.11,Common,1,48.99,Tourcoing,14591290,cnote2123,france,170,691,440258,149,78.0,low,0.24602026,6
42853385,Blazer,Blazer Dolce & Gabbana Pink size 46 IT in Synthetic ,Women,women clothing,All seasons,"Never worn, with tag",5,0,0,1,0,0,47,dolce & gabbana,http://vestiairecollective.com/dolce-gabbana/,Synthetic,pink,1278.0,1065.0,926.55,Expert,1,213.0,Tourcoing,6296601,yescath10,germany,309,158,8291,442,94.0,medium,1.955696203,1
40788954,Sweatshirt,Sweatshirt Reese Cooper Green size S International in Cotton ,Men,men clothing,All seasons,"Never worn, with tag",3,0,0,1,0,0,12786,reese cooper,http://vestiairecollective.com/reese-cooper/,Cotton,green,112.46,93.72,76.47,Common,1,18.74,Tourcoing,5731776,fabio1995,germany,4,6,0,6,75.0,low,0.666666667,1
29340491,Silk neckerchief,Silk neckerchief Louis Vuitton Multicolour in Silk ,Women,women accessories,All seasons,Never worn,2,0,0,1,0,0,17,louis vuitton,http://vestiairecollective.com/louis-vuitton/,Silk,multicolour,494.59,412.16,358.57,Common,1,82.43,Tourcoing,18357096,seleavi18357096,italy,127,824,0,1599,81.0,low,0.154126214,1
30076735,Cashmere gloves,Cashmere gloves HermÃ¨s Grey size S International in Cashmere ,Men,men accessories,Autumn / Winter,Never worn,10,0,0,1,0,0,14,hermÃ¨s,http://vestiairecollective.com/hermes/,Cashmere,grey,626.22,521.85,427.92,Trusted,1,104.37,Tourcoing,17994539,clementloveluxe,monaco,91,92,0,321,89.0,medium,0.989130435,3
40918500,Leather jacket,Leather jacket Boss Black size L International in Leather ,Men,men clothing,All seasons,Never worn,7,0,0,1,0,0,5056,boss,http://vestiairecollective.com/boss/,Leather,black,357.84,298.2,289.25,Common,1,59.64,Tourcoing,13348775,boutayna13348775,france,0,1,0,4,0.0,low,0.0,1
41968642,Cloth heels,Cloth heels Louis Vuitton Brown size 38 EU in Cloth ,Women,women shoes,All seasons,Very good condition,0,0,0,1,0,0,17,louis vuitton,http://vestiairecollective.com/louis-vuitton/,Cloth,brown,471.9,429.0,416.13,Expert,1,42.9,Brooklyn,18097182,ivy18097182,united states,32,267,0,373,90.0,low,0.119850187,1
22696712,Silk tie,Silk tie Paul Smith Brown in Silk ,Men,men accessories,All seasons,Never worn,0,0,0,1,0,0,63,paul smith,http://vestiairecollective.com/paul-smith/,Silk,brown,82.0,82.0,67.0,Common,1,0.0,Brooklyn,15737268,bonafidefashions15737268,united states,473,3006,0,242,89.0,very_low,0.157351963,1
41295838,Vest,Vest Stussy Blue size S International in Denim ,Men,men clothing,All seasons,"Never worn, with tag",24,0,0,1,0,0,7009,stussy,http://vestiairecollective.com/stussy/,Denim - Jeans,blue,295.22,246.02,214.03,Common,1,49.2,Tourcoing,16127255,sacha16127255,france,2,2,0,5,0.0,low,1.0,6
42610094,Vest,Vest Drykorn Beige size L International in Cotton ,Men,men clothing,All seasons,Never worn,0,0,0,1,0,0,5599,drykorn,http://vestiairecollective.com/drykorn/,Cotton,beige,38.09,31.74,15.32,Common,1,6.35,Tourcoing,14313461,alessandro14313461,switzerland,1,5,0,5,0.0,very_low,0.2,3
27378013,Sunglasses,Sunglasses Versace Brown in Plastic ,Women,women accessories,All seasons,Never worn,0,0,0,1,0,0,580,versace,http://vestiairecollective.com/versace/,Plastic,brown,135.3,123.0,119.0,Common,1,12.3,Brooklyn,17807257,eli17807257,united states,72,1443,0,3151,51.0,low,0.04989605,3
38753850,Leather flats,Leather flats Henderson Baracco Brown size 42.5 EU in Leather ,Men,men shoes,All seasons,Very good condition,3,0,0,1,0,0,12974,henderson baracco,http://vestiairecollective.com/henderson-baracco/,Leather,brown,115.02,95.85,82.01,Trusted,1,19.17,Tourcoing,10867083,francesca10867083,italy,6,2,0,5,83.0,low,3.0,1
42966103,Blouse,Blouse Rokh Multicolour size 36 FR in Polyester ,Women,women clothing,All seasons,Good condition,0,0,0,1,0,0,10029,rokh,http://vestiairecollective.com/rokh/,Polyester,multicolour,132.0,120.0,116.4,Common,1,12.0,Brooklyn,18378640,betty18378640,united states,1,81,0,20,0.0,low,0.012345679,3
43012791,Mid-length dress,Mid,Women,women clothing,All seasons,Never worn,2,0,0,1,0,0,6869,stella nova,http://vestiairecollective.com/stella-nova/,Viscose,pink,198.09,165.08,135.36,Common,1,33.02,Tourcoing,8104788,gal8104788,bulgaria,403,2644,3675,271,88.0,low,0.152420575,1
32458515,Cloth belt,Cloth belt Gant Blue size M International in Cloth ,Men,men accessories,All seasons,Never worn,0,0,0,1,0,0,3159,gant,http://vestiairecollective.com/gant/,Cloth,blue,134.19,111.83,91.7,Common,1,22.37,Tourcoing,16774308,LMPL,italy,655,39628,298090,813,53.0,low,0.016528717,3
43219167,Jeans,Jeans Rodebjer Blue size 28 US in Denim ,Women,women clothing,All seasons,Very good condition,0,0,0,1,0,0,4272,rodebjer,http://vestiairecollective.com/rodebjer/,Denim - Jeans,blue,165.67,138.06,113.21,Trusted,1,27.61,Tourcoing,5048314,rebecca5048314,sweden,60,89,746408,61,85.0,low,0.674157303,3
43201773,Dad Sandals leather sandal,Dad sandals leather sandal Chanel Pink size 39 EU in Leather ,Women,women shoes,Spring / Summer,Very good condition,18,0,0,1,0,0,50,chanel,http://vestiairecollective.com/chanel/,Leather,pink,1022.4,852.0,741.24,Common,1,170.4,Tourcoing,10339077,lilynaz,bulgaria,545,65,307,1390,62.0,medium,8.384615385,3
43022990,Superstar leather trainers,Superstar leather trainers Golden Goose White size 39 EU in Leather ,Women,women shoes,All seasons,"Never worn, with tag",12,1,0,1,0,0,809,golden goose,http://vestiairecollective.com/golden-goose/,Leather,white,382.21,318.5,277.1,Common,0,23.97,Tourcoing,22137529,VLusso,italy,35,38,0,61,94.0,low,0.921052632,1
39370071,Pull,Pull Iceberg Multicolour size XL International in Cotton ,Men,men clothing,All seasons,Very good condition,3,0,0,1,0,0,149,iceberg,http://vestiairecollective.com/iceberg/,Cotton,multicolour,89.46,74.55,60.71,Expert,1,14.91,Tourcoing,24045929,truflorence24045929,italy,15,32,0,35,100.0,very_low,0.46875,1
42497690,Maxi dress,Maxi dress Attic And Barn Yellow size 44 FR in Viscose ,Women,women clothing,All seasons,Very good condition,4,0,0,1,0,0,5892,attic and barn,http://vestiairecollective.com/attic-and-barn/,Viscose,yellow,76.68,63.9,47.93,Common,1,12.78,Tourcoing,9360167,jaiio,france,13876,14451,29,6635,82.0,very_low,0.960210366,1
42879038,Mini dress,Mini dress Lilly Pulitzer Black size 2 US in Cotton ,Women,women clothing,All seasons,"Never worn, with tag",0,0,0,1,0,0,10637,lilly pulitzer,http://vestiairecollective.com/lilly-pulitzer/,Cotton,black,71.5,65.0,50.0,Common,1,6.5,Brooklyn,6153304,MsMichele,united states,1,16,274031,5,0.0,very_low,0.0625,1
39591838,Cashmere gloves,Cashmere gloves Fedeli White size L International in Cashmere ,Women,women accessories,Autumn / Winter,"Never worn, with tag",7,0,0,1,0,0,13476,fedeli,http://vestiairecollective.com/fedeli/,Cashmere,white,127.8,106.5,92.66,Trusted,1,21.3,Tourcoing,508020,stefanief,italy,156,157,51735,158,59.0,low,0.993630573,1
42609408,Mid-length dress,Mid,Women,women clothing,All seasons,Never worn,2,0,0,1,0,0,5056,boss,http://vestiairecollective.com/boss/,Viscose,black,178.92,149.1,144.63,Common,1,29.82,Tourcoing,25591159,den25591159,germany,0,1,0,5,0.0,low,0.0,1
42595638,Boots,Boots Bally Beige size 37 EU in Suede ,Women,women shoes,All seasons,Fair condition,1,0,0,1,0,0,290,bally,http://vestiairecollective.com/bally/,Suede,beige,70.29,58.58,44.73,Common,1,11.72,Tourcoing,22369072,marina22369072,france,11,43,0,15,100.0,very_low,0.255813953,3
40990761,Silk tie,Silk tie Fendi Red in Silk ,Men,men accessories,All seasons,Very good condition,1,0,0,1,0,0,57,fendi,http://vestiairecollective.com/fendi/,Silk,red,63.9,53.25,37.28,Common,1,10.65,Tourcoing,13442939,eva13442939,germany,225,2123,0,249,85.0,very_low,0.105982101,1
41750496,Jacket,Jacket Undercover Red size L International in Polyamide ,Men,men clothing,All seasons,Good condition,2,0,0,1,0,0,535,undercover,http://vestiairecollective.com/undercover/,Polyamide,red,119.9,109.0,89.38,Common,1,10.9,Hong Kong,25344689,clobber2ndjkt_,indonesia,0,23,0,24,0.0,low,0.0,1
43211174,One-piece swimsuit,One,Women,women clothing,Spring / Summer,Very good condition,1,0,0,1,0,0,613,eres,http://vestiairecollective.com/eres/,Polyamide,white,191.7,159.75,131.0,Trusted,1,31.95,Tourcoing,8704844,florentine8704844,netherlands,83,6,20753,126,90.0,low,13.83333333,1
41972350,Leather trainers,Leather trainers Palm Angels White size 38 IT in Leather ,Women,women shoes,All seasons,Very good condition,2,0,0,1,0,0,8687,palm angels,http://vestiairecollective.com/palm-angels/,Leather,white,191.7,159.75,138.98,Common,1,31.95,Tourcoing,11643265,GGMC,italy,31,12,274416,24,90.0,low,2.583333333,3
41502383,Leather flats,Leather flats Church's Black size 42 EU in Leather ,Men,men shoes,All seasons,Very good condition,4,0,0,1,0,0,756,church's,http://vestiairecollective.com/churchs/,Leather,black,121.41,101.18,87.33,Trusted,1,20.24,Tourcoing,362661,Elysabeth1,france,26,3,82331,75,85.0,low,8.666666667,1
42935126,Mini dress,Mini dress Roksanda Black size 8 UK in Polyester ,Women,women clothing,All seasons,Very good condition,3,0,0,1,0,0,7724,roksanda,http://vestiairecollective.com/roksanda/,Polyester,black,120.47,100.39,100.39,Common,1,20.08,Crawley,8230709,maya8230709,united kingdom,27,0,68830,29,88.0,low,inf,1
40245894,Cloth belt,Cloth belt Prada Brown size 100 cm in Cloth ,Men,men accessories,All seasons,"Never worn, with tag",10,0,0,1,0,0,60,prada,http://vestiairecollective.com/prada/,Cloth,brown,166.14,138.45,120.45,Expert,1,27.69,Tourcoing,14738464,tattazilli14738464,italy,193,110,254711,83,96.0,low,1.754545455,1
43244230,Trenchcoat,Trenchcoat Gucci Beige size M International in Cotton ,Men,men clothing,All seasons,"Never worn, with tag",5,0,0,1,0,0,2,gucci,http://vestiairecollective.com/gucci/,Cotton,beige,1469.7,1224.75,1065.53,Expert,1,244.95,Tourcoing,22087837,SmallGlamorousItalianBoutique,italy,39,62,0,135,100.0,medium,0.629032258,1
43011308,Shirt,Shirt APC White size 34 FR in Cotton ,Women,women clothing,All seasons,Very good condition,0,0,0,1,0,0,4,apc,http://vestiairecollective.com/apc/,Cotton,white,88.84,74.03,61.27,Trusted,1,14.81,Hong Kong,2243223,eco_chic,hong kong,32,18,44168,78,90.0,very_low,1.777777778,1
42989879,Straight pants,Straight pants Ralph Lauren Brown size 40 FR in Cotton ,Women,women clothing,All seasons,Never worn,1,0,0,1,0,0,37,ralph lauren,http://vestiairecollective.com/ralph-lauren/,Cotton,brown,40.9,34.08,20.24,Common,1,6.82,Tourcoing,12633255,luizairri,france,41,5,48689,49,89.0,very_low,8.2,6
42997533,Swimwear,Swimwear OAKLEY Yellow size S International in Polyester ,Men,men clothing,All seasons,Very good condition,2,0,0,1,0,0,7922,oakley,http://vestiairecollective.com/oakley/,Polyester,yellow,38.5,35.0,20.0,Common,1,3.5,Brooklyn,18735987,jordan18735987,united states,0,26,0,6,0.0,very_low,0.0,1
10164154,Silk tie,Silk tie Diane Von Furstenberg Gold in Silk ,Men,men accessories,All seasons,Very good condition,1,0,0,1,0,0,55,diane von furstenberg,http://vestiairecollective.com/diane-von-furstenberg/,Silk,gold,98.41,82.01,69.23,Common,1,16.4,Tourcoing,8681674,danielrozsa8681674,italy,51,14,43909,25,0.0,very_low,3.642857143,1
42995646,Mini dress,Mini dress LA FEE MARABOUTEE Navy size 38 FR in Polyester ,Women,women clothing,All seasons,Very good condition,0,0,0,1,0,0,452,la fee maraboutee,http://vestiairecollective.com/la-fee-maraboutee/,Polyester,navy,57.51,47.93,31.95,Trusted,1,9.59,Tourcoing,22904593,fanny22904593,france,37,156,0,147,97.0,very_low,0.237179487,3
39890142,Slim jean,Slim jean Acne Studios Blue size 34 US in Cotton ,Men,men clothing,All seasons,Very good condition,0,0,0,1,0,0,6027,acne studios,http://vestiairecollective.com/acne-studios/,Cotton,blue,127.2,106.0,102.26,Expert,1,21.2,Crawley,1739020,jamie30,united kingdom,61,21,22480,183,95.0,low,2.904761905,1
39658390,Interlocking Buckle leather belt,Interlocking buckle leather belt Gucci Brown size 90 cm in Leather ,Men,men accessories,All seasons,Good condition,20,0,0,1,0,0,2,gucci,http://vestiairecollective.com/gucci/,Leather,brown,169.1,140.92,122.21,Common,1,28.18,Crawley,19504779,RefinedLuxuryUK,united kingdom,212,90,0,347,88.0,low,2.355555556,1
19731468,Leather low trainers,Leather low trainers Reebok White size 42.5 EU in Leather ,Men,men shoes,All seasons,Very good condition,10,0,0,1,0,0,5312,reebok,http://vestiairecollective.com/reebok/,Leather,white,23.0,19.17,5.33,Expert,1,3.83,Tourcoing,14827779,alex200214827779,italy,120,139,37264,66,96.0,very_low,0.863309353,1
42721863,Leather sandal,Leather sandal Nodaleto Purple size 39 IT in Leather ,Women,women shoes,Spring / Summer,Very good condition,2,0,0,1,0,0,9922,nodaleto,http://vestiairecollective.com/nodaleto/,Leather,purple,293.94,244.95,213.11,Expert,1,48.99,Tourcoing,22745664,liudmyla22745664,france,74,82,0,93,95.0,low,0.902439024,1
38889701,Jacket,Jacket Rick Owens Orange size L International in Polyester ,Men,men clothing,All seasons,"Never worn, with tag",11,0,0,1,0,0,465,rick owens,http://vestiairecollective.com/rick-owens/,Polyester,orange,771.1,701.0,679.97,Trusted,1,70.1,Brooklyn,16351107,jacob16351107,united states,6,79,0,22,100.0,medium,0.075949367,3
42205236,Trainers,Trainers Vans Black size 38.5 EU in Suede ,Women,women shoes,All seasons,Good condition,2,0,0,1,0,0,150,vans,http://vestiairecollective.com/vans/,Suede,black,51.12,42.6,28.76,Common,1,8.52,Tourcoing,14902892,sofia14902892,italy,7,2,212807,15,57.0,very_low,3.5,1
22830401,Hat,Hat Nike White size M International in Cotton ,Men,men accessories,All seasons,Never worn,14,0,0,1,0,0,61,nike,http://vestiairecollective.com/nike/,Cotton,white,58.79,48.99,35.15,Expert,1,9.8,Tourcoing,5960920,Octa26,romania,188,99,10537,129,98.0,very_low,1.898989899,1
40746801,Wool scarf & pocket square,Wool scarf & pocket square Barbour Grey in Wool ,Men,men accessories,Autumn / Winter,Never worn,2,0,0,1,0,0,2681,barbour,http://vestiairecollective.com/barbour/,Wool,grey,83.07,69.23,55.38,Expert,1,13.85,Tourcoing,20473589,ralif20473589,spain,51,110,0,64,100.0,very_low,0.463636364,1
39965116,Trench,Trench Aquascutum Brown size M International in Cotton ,Men,men clothing,All seasons,Very good condition,4,0,0,1,0,0,5726,aquascutum,http://vestiairecollective.com/aquascutum/,Cotton,brown,217.26,181.05,148.46,Common,1,36.21,Hong Kong,11130982,Nakamura,malaysia,123,661,10389,359,72.0,low,0.186081694,1
20342624,Aviator sunglasses,Aviator sunglasses Retrosuperfuture Gold in Metal ,Women,women accessories,All seasons,Very good condition,2,0,0,0,0,0,2934,retrosuperfuture,http://vestiairecollective.com/retrosuperfuture/,Metal,gold,115.02,95.85,82.01,Expert,1,19.17,Tourcoing,10942089,cristina10942089,italy,154,57,7680,218,94.0,low,2.701754386,1
41871017,Sandal,Sandal Gucci White size 6 UK in Rubber ,Women,women shoes,Spring / Summer,"Never worn, with tag",6,0,0,1,0,0,2,gucci,http://vestiairecollective.com/gucci/,Rubber,white,357.84,298.2,244.52,Expert,1,59.64,Tourcoing,24282548,lou24282548,lithuania,32,67,0,34,96.0,low,0.47761194,1
37857659,Cashmere beanie,Cashmere beanie Celine Black size L International in Cashmere ,Women,women accessories,Autumn / Winter,"Never worn, with tag",24,0,0,1,0,0,6,celine,http://vestiairecollective.com/celine/,Cashmere,black,857.56,714.64,621.73,Trusted,1,142.93,Hong Kong,3114972,Gigi18,hong kong,19,34,128426,88,84.0,medium,0.558823529,1
41951288,Cypress leather buckled boots,Cypress leather buckled boots Acne Studios Ecru size 38 EU in Leather ,Women,women shoes,All seasons,Fair condition,0,0,0,1,0,0,6027,acne studios,http://vestiairecollective.com/acne-studios/,Leather,ecru,99.68,83.07,67.1,Common,1,16.61,Tourcoing,761474,kara761474,germany,1,2,455200,30,0.0,very_low,0.5,1
35771111,Leather low trainers,Leather low trainers Coach Beige size 10.5 US in Leather ,Men,men shoes,All seasons,"Never worn, with tag",5,0,0,1,0,0,329,coach,http://vestiairecollective.com/coach/,Leather,beige,124.3,113.0,110.0,Trusted,1,11.3,Brooklyn,17639371,wancen17639371,united states,80,821,0,115,88.0,low,0.097442144,1
43169393,Jumper,Jumper Boboutic Black size S International in Viscose ,Women,women clothing,All seasons,"Never worn, with tag",2,0,0,1,0,0,10579,boboutic,http://vestiairecollective.com/boboutic/,Viscose,black,164.86,137.39,119.52,Expert,1,27.48,Tourcoing,7520153,anna7520153,italy,421,375,5047,256,91.0,low,1.122666667,1
38151858,Watch,Watch SEIKO Black in Steel ,Men,men accessories,All seasons,Never worn,8,0,0,1,0,0,1625,seiko,http://vestiairecollective.com/seiko/,Steel,black,325.89,271.58,222.69,Common,1,54.32,Tourcoing,22560926,nic22560926,germany,14,9,0,25,42.0,low,1.555555556,3
43156093,Leather trainers,Leather trainers W6YZ White size 40 EU in Leather ,Women,women shoes,All seasons,"Never worn, with tag",0,0,0,1,0,0,11176,w6yz,http://vestiairecollective.com/w6yz/,Leather,white,80.51,67.1,53.25,Expert,1,13.42,Tourcoing,20167680,vitoytalia20167680,italy,36,30,0,34,94.0,very_low,1.2,1
43160813,Silk mid-length dress,Silk mid,Women,women clothing,All seasons,Very good condition,0,0,0,1,0,0,6370,miriam ocÃ¡riz,http://vestiairecollective.com/miriam-ocariz/,Silk,multicolour,40.9,34.08,20.24,Expert,1,6.82,Tourcoing,16739859,rosamaria16739859,spain,32,9,0,145,93.0,very_low,3.555555556,1
39780356,Wool jacket,Wool jacket Gucci Multicolour size L International in Wool ,Men,men clothing,Autumn / Winter,"Never worn, with tag",16,0,0,1,0,0,2,gucci,http://vestiairecollective.com/gucci/,Wool,multicolour,962.5,875.0,849.0,Expert,1,87.5,Brooklyn,16747307,jg1961,united states,386,1515,50786,363,93.0,medium,0.254785479,1
42207670,Cashmere coat,Cashmere coat Max Mara Red size 48 FR in Cashmere ,Women,women clothing,Autumn / Winter,Never worn,0,0,0,1,0,0,296,max mara,http://vestiairecollective.com/max-mara/,Cashmere,red,1194.93,995.78,876.28,Expert,1,199.16,Tourcoing,8753332,almafashion,italy,1720,560,262,2099,96.0,medium,3.071428571,1
16287022,Leather lace ups,Leather lace ups Church's Brown size 42 IT in Leather ,Men,men shoes,All seasons,Very good condition,10,0,0,1,0,0,756,church's,http://vestiairecollective.com/churchs/,Leather,brown,405.13,337.61,286.96,Common,1,67.52,Tourcoing,12610309,daniela12610309,italy,25,19,40684,49,84.0,low,1.315789474,1
39743889,Goggle glasses,Goggle glasses Balenciaga Brown in Plastic ,Women,women accessories,All seasons,Never worn,5,0,0,0,0,0,187,balenciaga,http://vestiairecollective.com/balenciaga/,Plastic,brown,196.81,164.01,134.49,Common,1,32.8,Tourcoing,19841029,diana19841029,germany,3,10,0,15,100.0,low,0.3,6
42160575,T-shirt,T,Men,men clothing,All seasons,Never worn,0,0,0,1,0,0,292,etro,http://vestiairecollective.com/etro/,Cotton,white,140.58,117.15,101.92,Common,1,23.43,Tourcoing,25544761,sonia25544761,italy,0,11,0,6,0.0,low,0.0,1
42294399,Cloth heels,Cloth heels Christian Louboutin Beige size 40 EU in Cloth ,Women,women shoes,All seasons,Very good condition,10,0,0,1,0,0,236,christian louboutin,http://vestiairecollective.com/christian-louboutin/,Cloth,beige,275.7,229.75,206.77,Common,1,45.95,Hong Kong,8725206,paktedit,hong kong,3539,5682,59,2927,93.0,low,0.622844069,1
